,Name,Team,Games,Targets,Rec,RecYards,RecTD,RunAtt,RunYards,RunTD,FFP,FFPPG,Season,Week
655,AlvisWhitted,OAK,1.0,2.0,1.0,32.0,0.0,0.0,0.0,0.0,4.2,4.2,2004.0,7
1448,AlvisWhitted,OAK,1.0,2.0,2.0,61.0,0.0,0.0,0.0,0.0,8.1,8.1,2004.0,15
1539,AlvisWhitted,OAK,1.0,6.0,1.0,32.0,1.0,0.0,0.0,0.0,10.2,10.2,2004.0,16
1692,AlvisWhitted,OAK,1.0,5.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,2004.0,17
1771,AlvisWhitted,OAK,1.0,5.0,2.0,29.0,0.0,0.0,0.0,0.0,4.9,4.9,2005.0,1
1961,AlvisWhitted,OAK,1.0,2.0,2.0,31.0,0.0,0.0,0.0,0.0,5.1,5.1,2005.0,3
2245,AlvisWhitted,OAK,1.0,5.0,4.0,34.0,0.0,0.0,0.0,0.0,7.4,7.4,2005.0,6
2474,AlvisWhitted,OAK,1.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,2.4,2.4,2005.0,8
2636,AlvisWhitted,OAK,1.0,3.0,3.0,53.0,0.0,0.0,0.0,0.0,8.3,8.3,2005.0,10
2881,AlvisWhitted,OAK,1.0,2.0,1.0,18.0,0.0,0.0,0.0,0.0,2.8,2.8,2005.0,12
2982,AlvisWhitted,OAK,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,2.1,2.1,2005.0,13
3082,AlvisWhitted,OAK,1.0,2.0,0.0,0.0,0.0,1.0,27.0,0.0,2.7,2.7,2005.0,14
3394,AlvisWhitted,OAK,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.7,1.7,2005.0,17
3481,AlvisWhitted,OAK,1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,2.2,2.2,2006.0,1
3557,AlvisWhitted,OAK,1.0,9.0,3.0,45.0,0.0,0.0,0.0,0.0,7.5,7.5,2006.0,2
3781,AlvisWhitted,OAK,1.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,1.7,1.7,2006.0,4
3878,AlvisWhitted,OAK,1.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,1.6,1.6,2006.0,5
3958,AlvisWhitted,OAK,1.0,5.0,2.0,26.0,0.0,1.0,4.0,0.0,5.0,5.0,2006.0,6
4061,AlvisWhitted,OAK,1.0,3.0,2.0,24.0,0.0,0.0,0.0,0.0,4.4,4.4,2006.0,7
4246,AlvisWhitted,OAK,1.0,3.0,3.0,27.0,0.0,0.0,0.0,0.0,5.7,5.7,2006.0,9
4340,AlvisWhitted,OAK,1.0,7.0,4.0,53.0,0.0,0.0,0.0,0.0,9.3,9.3,2006.0,10
4451,AlvisWhitted,OAK,1.0,5.0,2.0,37.0,0.0,0.0,0.0,0.0,5.7,5.7,2006.0,11
4572,AlvisWhitted,OAK,1.0,2.0,2.0,23.0,0.0,0.0,0.0,0.0,4.3,4.3,2006.0,12
4695,AlvisWhitted,OAK,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,1.5,1.5,2006.0,13
4753,AlvisWhitted,OAK,1.0,11.0,5.0,34.0,0.0,0.0,0.0,0.0,8.4,8.4,2006.0,14
53,AmaniToomer,NYG,1.0,7.0,4.0,41.0,0.0,0.0,0.0,0.0,8.1,8.1,2004.0,1
136,AmaniToomer,NYG,1.0,11.0,6.0,54.0,0.0,0.0,0.0,0.0,11.4,11.4,2004.0,2
216,AmaniToomer,NYG,1.0,6.0,5.0,126.0,0.0,0.0,0.0,0.0,17.6,17.6,2004.0,3
346,AmaniToomer,NYG,1.0,7.0,3.0,34.0,0.0,0.0,0.0,0.0,6.4,6.4,2004.0,4
428,AmaniToomer,NYG,1.0,9.0,6.0,66.0,0.0,0.0,0.0,0.0,12.6,12.6,2004.0,5
644,AmaniToomer,NYG,1.0,6.0,2.0,50.0,0.0,0.0,0.0,0.0,7.0,7.0,2004.0,7
758,AmaniToomer,NYG,1.0,6.0,3.0,31.0,0.0,0.0,0.0,0.0,6.1,6.1,2004.0,8
859,AmaniToomer,NYG,1.0,7.0,2.0,34.0,0.0,0.0,0.0,0.0,5.4,5.4,2004.0,9
911,AmaniToomer,NYG,1.0,13.0,8.0,100.0,0.0,0.0,0.0,0.0,18.0,18.0,2004.0,10
1070,AmaniToomer,NYG,1.0,7.0,2.0,24.0,0.0,0.0,0.0,0.0,4.4,4.4,2004.0,11
1199,AmaniToomer,NYG,1.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,1.6,1.6,2004.0,12
1247,AmaniToomer,NYG,1.0,8.0,2.0,59.0,0.0,0.0,0.0,0.0,7.9,7.9,2004.0,13
1348,AmaniToomer,NYG,1.0,5.0,2.0,53.0,0.0,0.0,0.0,0.0,7.3,7.3,2004.0,14
1468,AmaniToomer,NYG,1.0,3.0,2.0,34.0,0.0,0.0,0.0,0.0,5.4,5.4,2004.0,15
1557,AmaniToomer,NYG,1.0,7.0,3.0,35.0,0.0,0.0,0.0,0.0,6.5,6.5,2004.0,16
1870,AmaniToomer,NYG,1.0,3.0,2.0,31.0,0.0,0.0,0.0,0.0,5.1,5.1,2005.0,2
1934,AmaniToomer,NYG,1.0,8.0,4.0,84.0,0.0,0.0,0.0,0.0,12.4,12.4,2005.0,3
2031,AmaniToomer,NYG,1.0,3.0,3.0,20.0,1.0,0.0,0.0,0.0,11.0,11.0,2005.0,4
2268,AmaniToomer,NYG,1.0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,3.1,3.1,2005.0,6
2304,AmaniToomer,NYG,1.0,13.0,8.0,62.0,1.0,0.0,0.0,0.0,20.2,20.2,2005.0,7
2446,AmaniToomer,NYG,1.0,6.0,2.0,43.0,0.0,0.0,0.0,0.0,6.3,6.3,2005.0,8
2546,AmaniToomer,NYG,1.0,7.0,3.0,38.0,0.0,0.0,0.0,0.0,6.8,6.8,2005.0,9
2612,AmaniToomer,NYG,1.0,12.0,6.0,61.0,1.0,0.0,0.0,0.0,18.1,18.1,2005.0,10
2719,AmaniToomer,NYG,1.0,8.0,6.0,56.0,1.0,0.0,0.0,0.0,17.6,17.6,2005.0,11
2812,AmaniToomer,NYG,1.0,10.0,6.0,62.0,1.0,0.0,0.0,0.0,18.2,18.2,2005.0,12
2986,AmaniToomer,NYG,1.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0,1.8,1.8,2005.0,13
3031,AmaniToomer,NYG,1.0,7.0,6.0,54.0,0.0,0.0,0.0,0.0,11.4,11.4,2005.0,14
3113,AmaniToomer,NYG,1.0,8.0,5.0,69.0,1.0,0.0,0.0,0.0,17.9,17.9,2005.0,15
3211,AmaniToomer,NYG,1.0,12.0,6.0,85.0,1.0,0.0,0.0,0.0,20.5,20.5,2005.0,16
3440,AmaniToomer,NYG,1.0,8.0,5.0,41.0,0.0,0.0,0.0,0.0,9.1,9.1,2006.0,1
3500,AmaniToomer,NYG,1.0,12.0,12.0,137.0,2.0,0.0,0.0,0.0,37.7,37.7,2006.0,2
3633,AmaniToomer,NYG,1.0,5.0,3.0,29.0,1.0,0.0,0.0,0.0,11.9,11.9,2006.0,3
3824,AmaniToomer,NYG,1.0,8.0,4.0,81.0,0.0,0.0,0.0,0.0,12.1,12.1,2006.0,5
3967,AmaniToomer,NYG,1.0,5.0,2.0,18.0,0.0,0.0,0.0,0.0,3.8,3.8,2006.0,6
4053,AmaniToomer,NYG,1.0,6.0,3.0,26.0,0.0,0.0,0.0,0.0,5.6,5.6,2006.0,7
4169,AmaniToomer,NYG,1.0,3.0,1.0,12.0,0.0,1.0,0.0,0.0,2.2,2.2,2006.0,8
4260,AmaniToomer,NYG,1.0,4.0,2.0,16.0,0.0,0.0,0.0,0.0,3.6,3.6,2006.0,9
5115,AmaniToomer,NYG,1.0,10.0,9.0,91.0,0.0,0.0,0.0,0.0,18.1,18.1,2007.0,1
5264,AmaniToomer,NYG,1.0,6.0,2.0,48.0,0.0,0.0,0.0,0.0,6.8,6.8,2007.0,2
5354,AmaniToomer,NYG,1.0,5.0,4.0,24.0,0.0,0.0,0.0,0.0,6.4,6.4,2007.0,3
5436,AmaniToomer,NYG,1.0,7.0,4.0,54.0,0.0,0.0,0.0,0.0,9.4,9.4,2007.0,4
5607,AmaniToomer,NYG,1.0,9.0,7.0,89.0,1.0,0.0,0.0,0.0,21.9,21.9,2007.0,6
5730,AmaniToomer,NYG,1.0,4.0,3.0,36.0,1.0,0.0,0.0,0.0,12.6,12.6,2007.0,7
5869,AmaniToomer,NYG,1.0,6.0,1.0,13.0,0.0,0.0,0.0,0.0,2.3,2.3,2007.0,8
6052,AmaniToomer,NYG,1.0,7.0,3.0,37.0,0.0,0.0,0.0,0.0,6.7,6.7,2007.0,10
6156,AmaniToomer,NYG,1.0,6.0,4.0,39.0,0.0,0.0,0.0,0.0,7.9,7.9,2007.0,11
6234,AmaniToomer,NYG,1.0,8.0,4.0,83.0,0.0,0.0,0.0,0.0,12.3,12.3,2007.0,12
6311,AmaniToomer,NYG,1.0,6.0,6.0,69.0,1.0,0.0,0.0,0.0,18.9,18.9,2007.0,13
6456,AmaniToomer,NYG,1.0,5.0,3.0,37.0,0.0,0.0,0.0,0.0,6.7,6.7,2007.0,14
6622,AmaniToomer,NYG,1.0,6.0,5.0,99.0,0.0,0.0,0.0,0.0,14.9,14.9,2007.0,16
6753,AmaniToomer,NYG,1.0,7.0,4.0,41.0,0.0,0.0,0.0,0.0,8.1,8.1,2007.0,17
6876,AmaniToomer,NYG,1.0,5.0,2.0,12.0,0.0,0.0,0.0,0.0,3.2,3.2,2008.0,1
6914,AmaniToomer,NYG,1.0,12.0,6.0,67.0,1.0,0.0,0.0,0.0,18.7,18.7,2008.0,2
7028,AmaniToomer,NYG,1.0,9.0,5.0,64.0,0.0,0.0,0.0,0.0,11.4,11.4,2008.0,3
7237,AmaniToomer,NYG,1.0,5.0,4.0,64.0,0.0,0.0,0.0,0.0,10.4,10.4,2008.0,5
7450,AmaniToomer,NYG,1.0,5.0,3.0,31.0,0.0,0.0,0.0,0.0,6.1,6.1,2008.0,7
7559,AmaniToomer,NYG,1.0,3.0,2.0,39.0,0.0,0.0,0.0,0.0,5.9,5.9,2008.0,8
7634,AmaniToomer,NYG,1.0,3.0,2.0,26.0,1.0,0.0,0.0,0.0,10.6,10.6,2008.0,9
7733,AmaniToomer,NYG,1.0,5.0,5.0,53.0,0.0,0.0,0.0,0.0,10.3,10.3,2008.0,10
7891,AmaniToomer,NYG,1.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,1.9,1.9,2008.0,11
7933,AmaniToomer,NYG,1.0,6.0,4.0,30.0,1.0,0.0,0.0,0.0,13.0,13.0,2008.0,12
8008,AmaniToomer,NYG,1.0,9.0,5.0,85.0,1.0,0.0,0.0,0.0,19.5,19.5,2008.0,13
8163,AmaniToomer,NYG,1.0,5.0,2.0,25.0,0.0,0.0,0.0,0.0,4.5,4.5,2008.0,14
8264,AmaniToomer,NYG,1.0,7.0,3.0,32.0,0.0,0.0,0.0,0.0,6.2,6.2,2008.0,15
8368,AmaniToomer,NYG,1.0,4.0,2.0,27.0,0.0,0.0,0.0,0.0,4.7,4.7,2008.0,16
8470,AmaniToomer,NYG,1.0,6.0,2.0,16.0,0.0,0.0,0.0,0.0,3.6,3.6,2008.0,17
1575,AndraeThurman,GB,1.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,3.2,3.2,2004.0,16
2672,AndraeThurman,GB,1.0,4.0,1.0,16.0,0.0,0.0,0.0,0.0,2.6,2.6,2005.0,10
2777,AndraeThurman,GB,1.0,4.0,2.0,15.0,0.0,0.0,0.0,0.0,3.5,3.5,2005.0,11
3088,AndraeThurman,GB,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,1.9,1.9,2005.0,14
3249,AndraeThurman,GB,1.0,4.0,3.0,52.0,0.0,0.0,0.0,0.0,8.2,8.2,2005.0,16
7488,AndreCaldwell,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,7
7965,AndreCaldwell,CIN,1.0,7.0,3.0,26.0,0.0,0.0,0.0,0.0,5.6,5.6,2008.0,12
8197,AndreCaldwell,CIN,1.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,1.6,1.6,2008.0,14
8290,AndreCaldwell,CIN,1.0,1.0,1.0,4.0,0.0,1.0,4.0,0.0,1.8,1.8,2008.0,15
8392,AndreCaldwell,CIN,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,1.8,1.8,2008.0,16
8431,AndreCaldwell,CIN,1.0,7.0,5.0,34.0,0.0,4.0,49.0,0.0,13.3,13.3,2008.0,17
8535,AndreCaldwell,CIN,1.0,8.0,6.0,54.0,0.0,0.0,0.0,0.0,11.4,11.4,2009.0,1
8677,AndreCaldwell,CIN,1.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,3.6,3.6,2009.0,2
8714,AndreCaldwell,CIN,1.0,9.0,6.0,52.0,1.0,0.0,0.0,0.0,17.2,17.2,2009.0,3
8849,AndreCaldwell,CIN,1.0,4.0,2.0,26.0,0.0,1.0,11.0,0.0,5.7,5.7,2009.0,4
8928,AndreCaldwell,CIN,1.0,2.0,2.0,33.0,1.0,0.0,0.0,0.0,11.3,11.3,2009.0,5
9031,AndreCaldwell,CIN,1.0,9.0,6.0,57.0,0.0,0.0,0.0,0.0,11.7,11.7,2009.0,6
9163,AndreCaldwell,CIN,1.0,2.0,2.0,19.0,0.0,0.0,0.0,0.0,3.9,3.9,2009.0,7
9340,AndreCaldwell,CIN,1.0,5.0,3.0,15.0,1.0,0.0,0.0,0.0,10.5,10.5,2009.0,9
9454,AndreCaldwell,CIN,1.0,6.0,4.0,23.0,0.0,0.0,0.0,0.0,6.3,6.3,2009.0,10
9556,AndreCaldwell,CIN,1.0,6.0,3.0,35.0,0.0,2.0,11.0,0.0,7.6,7.6,2009.0,11
9666,AndreCaldwell,CIN,1.0,3.0,3.0,33.0,0.0,0.0,0.0,0.0,6.3,6.3,2009.0,12
9847,AndreCaldwell,CIN,1.0,7.0,4.0,25.0,0.0,0.0,0.0,0.0,6.5,6.5,2009.0,14
9960,AndreCaldwell,CIN,1.0,8.0,5.0,22.0,0.0,0.0,0.0,0.0,7.2,7.2,2009.0,15
10067,AndreCaldwell,CIN,1.0,4.0,3.0,22.0,0.0,0.0,0.0,0.0,5.2,5.2,2009.0,16
10495,AndreCaldwell,CIN,1.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,1.8,1.8,2010.0,3
10558,AndreCaldwell,CIN,1.0,4.0,3.0,15.0,0.0,0.0,0.0,0.0,4.5,4.5,2010.0,4
10642,AndreCaldwell,CIN,1.0,7.0,4.0,33.0,0.0,0.0,0.0,0.0,7.3,7.3,2010.0,5
10880,AndreCaldwell,CIN,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,2010.0,7
10987,AndreCaldwell,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,8
11093,AndreCaldwell,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,9
11634,AndreCaldwell,CIN,1.0,6.0,4.0,89.0,0.0,0.0,0.0,0.0,12.9,12.9,2010.0,15
11733,AndreCaldwell,CIN,1.0,5.0,4.0,87.0,0.0,0.0,0.0,0.0,12.7,12.7,2010.0,16
11813,AndreCaldwell,CIN,1.0,11.0,7.0,94.0,0.0,0.0,0.0,0.0,16.4,16.4,2010.0,17
12035,AndreCaldwell,CIN,1.0,4.0,3.0,27.0,1.0,0.0,0.0,0.0,11.7,11.7,2011.0,2
12136,AndreCaldwell,CIN,1.0,12.0,6.0,53.0,0.0,0.0,0.0,0.0,11.3,11.3,2011.0,3
12282,AndreCaldwell,CIN,1.0,5.0,2.0,17.0,0.0,0.0,0.0,0.0,3.7,3.7,2011.0,4
12370,AndreCaldwell,CIN,1.0,4.0,2.0,13.0,0.0,0.0,0.0,0.0,3.3,3.3,2011.0,5
12452,AndreCaldwell,CIN,1.0,4.0,4.0,32.0,0.0,0.0,0.0,0.0,7.2,7.2,2011.0,6
12655,AndreCaldwell,CIN,1.0,6.0,4.0,31.0,0.0,0.0,0.0,0.0,7.1,7.1,2011.0,8
12726,AndreCaldwell,CIN,1.0,9.0,5.0,22.0,1.0,0.0,0.0,0.0,13.2,13.2,2011.0,9
12866,AndreCaldwell,CIN,1.0,8.0,3.0,25.0,0.0,0.0,0.0,0.0,5.5,5.5,2011.0,10
12919,AndreCaldwell,CIN,1.0,9.0,3.0,63.0,1.0,0.0,0.0,0.0,15.3,15.3,2011.0,11
13061,AndreCaldwell,CIN,1.0,3.0,3.0,24.0,0.0,0.0,0.0,0.0,5.4,5.4,2011.0,12
13293,AndreCaldwell,CIN,1.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,3.0,3.0,2011.0,14
14986,AndreCaldwell,DEN,1.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,2.8,2.8,2012.0,14
15346,AndreCaldwell,DEN,1.0,1.0,1.0,28.0,1.0,0.0,0.0,0.0,9.8,9.8,2013.0,1
15478,AndreCaldwell,DEN,1.0,1.0,1.0,36.0,0.0,0.0,0.0,0.0,4.6,4.6,2013.0,2
15693,AndreCaldwell,DEN,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,1.5,1.5,2013.0,4
16069,AndreCaldwell,DEN,1.0,2.0,1.0,14.0,0.0,0.0,0.0,0.0,2.4,2.4,2013.0,8
16284,AndreCaldwell,DEN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,10
16592,AndreCaldwell,DEN,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.4,1.4,2013.0,13
16693,AndreCaldwell,DEN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,14
16700,AndreCaldwell,DEN,1.0,10.0,6.0,59.0,2.0,0.0,0.0,0.0,23.9,23.9,2013.0,15
16876,AndreCaldwell,DEN,1.0,3.0,2.0,12.0,0.0,0.0,0.0,0.0,3.2,3.2,2013.0,16
16952,AndreCaldwell,DEN,1.0,6.0,3.0,42.0,0.0,0.0,0.0,0.0,7.2,7.2,2013.0,17
17079,AndreCaldwell,DEN,1.0,5.0,2.0,16.0,0.0,0.0,0.0,0.0,3.6,3.6,2014.0,1
17988,AndreCaldwell,DEN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,10
18055,AndreCaldwell,DEN,1.0,4.0,3.0,31.0,0.0,0.0,0.0,0.0,6.1,6.1,2014.0,11
65,AndreDavis,CLE,1.0,3.0,1.0,51.0,0.0,0.0,0.0,0.0,6.1,6.1,2004.0,1
154,AndreDavis,CLE,1.0,6.0,3.0,39.0,0.0,0.0,0.0,0.0,6.9,6.9,2004.0,2
256,AndreDavis,CLE,1.0,5.0,3.0,33.0,0.0,0.0,0.0,0.0,6.3,6.3,2004.0,3
320,AndreDavis,CLE,1.0,7.0,3.0,93.0,0.0,1.0,-3.0,0.0,12.0,12.0,2004.0,4
408,AndreDavis,CLE,1.0,9.0,5.0,101.0,1.0,0.0,0.0,0.0,21.1,21.1,2004.0,5
515,AndreDavis,CLE,1.0,3.0,1.0,99.0,1.0,0.0,0.0,0.0,16.9,16.9,2004.0,6
894,AndreDavis,CLE,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,9
2485,AndreDavis,NE,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,1.6,1.6,2005.0,8
2693,AndreDavis,NE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,10
2731,AndreDavis,NE,1.0,7.0,1.0,60.0,1.0,0.0,0.0,0.0,13.0,13.0,2005.0,11
2877,AndreDavis,NE,1.0,2.0,1.0,23.0,0.0,0.0,0.0,0.0,3.3,3.3,2005.0,12
2966,AndreDavis,NE,1.0,2.0,2.0,28.0,0.0,0.0,0.0,0.0,4.8,4.8,2005.0,13
3093,AndreDavis,NE,1.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,1.7,1.7,2005.0,14
3183,AndreDavis,NE,1.0,3.0,1.0,19.0,0.0,0.0,0.0,0.0,2.9,2.9,2005.0,15
3354,AndreDavis,NE,1.0,6.0,2.0,47.0,0.0,0.0,0.0,0.0,6.7,6.7,2005.0,17
3693,AndreDavis,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,3
3796,AndreDavis,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,4
3889,AndreDavis,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,5
3989,AndreDavis,BUF,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,6
4090,AndreDavis,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,7
4288,AndreDavis,BUF,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,9
4594,AndreDavis,BUF,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,1.5,1.5,2006.0,12
5094,AndreDavis,BUF,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,1.8,1.8,2006.0,17
5336,AndreDavis,HOU,1.0,5.0,4.0,70.0,0.0,0.0,0.0,0.0,11.0,11.0,2007.0,3
5407,AndreDavis,HOU,1.0,7.0,5.0,117.0,1.0,0.0,0.0,0.0,22.7,22.7,2007.0,4
5523,AndreDavis,HOU,1.0,6.0,4.0,79.0,0.0,0.0,0.0,0.0,11.9,11.9,2007.0,5
5647,AndreDavis,HOU,1.0,6.0,3.0,30.0,0.0,0.0,0.0,0.0,6.0,6.0,2007.0,6
5711,AndreDavis,HOU,1.0,10.0,4.0,88.0,1.0,0.0,0.0,0.0,18.8,18.8,2007.0,7
5877,AndreDavis,HOU,1.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,1.6,1.6,2007.0,8
5923,AndreDavis,HOU,1.0,3.0,2.0,51.0,1.0,0.0,0.0,0.0,13.1,13.1,2007.0,9
6175,AndreDavis,HOU,1.0,5.0,2.0,30.0,0.0,0.0,0.0,0.0,5.0,5.0,2007.0,11
6256,AndreDavis,HOU,1.0,5.0,3.0,51.0,0.0,0.0,0.0,0.0,8.1,8.1,2007.0,12
6394,AndreDavis,HOU,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,1.9,1.9,2007.0,13
6582,AndreDavis,HOU,1.0,4.0,1.0,20.0,0.0,0.0,0.0,0.0,3.0,3.0,2007.0,15
6694,AndreDavis,HOU,1.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,1.7,1.7,2007.0,16
6778,AndreDavis,HOU,1.0,2.0,1.0,20.0,0.0,0.0,0.0,0.0,3.0,3.0,2007.0,17
7046,AndreDavis,HOU,1.0,3.0,2.0,60.0,0.0,0.0,0.0,0.0,8.0,8.0,2008.0,3
7172,AndreDavis,HOU,1.0,3.0,1.0,14.0,0.0,0.0,0.0,0.0,2.4,2.4,2008.0,4
7287,AndreDavis,HOU,1.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,1.6,1.6,2008.0,5
7357,AndreDavis,HOU,1.0,6.0,2.0,28.0,0.0,0.0,0.0,0.0,4.8,4.8,2008.0,6
7469,AndreDavis,HOU,1.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,2.5,2.5,2008.0,7
7994,AndreDavis,HOU,1.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,2008.0,12
8164,AndreDavis,HOU,1.0,4.0,2.0,22.0,0.0,0.0,0.0,0.0,4.2,4.2,2008.0,14
8446,AndreDavis,HOU,1.0,3.0,3.0,58.0,0.0,0.0,0.0,0.0,8.8,8.8,2008.0,17
8566,AndreDavis,HOU,1.0,4.0,3.0,14.0,0.0,0.0,0.0,0.0,4.4,4.4,2009.0,1
8898,AndreDavis,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,4
8994,AndreDavis,HOU,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,5
9094,AndreDavis,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,6
9174,AndreDavis,HOU,1.0,2.0,1.0,14.0,0.0,0.0,0.0,0.0,2.4,2.4,2009.0,7
9289,AndreDavis,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,8
9395,AndreDavis,HOU,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,9
9988,AndreDavis,HOU,1.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,3.1,3.1,2009.0,15
10187,AndreDavis,HOU,1.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,2009.0,17
13995,AndreHolmes,DAL,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.7,1.7,2012.0,4
14796,AndreHolmes,DAL,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.4,1.4,2012.0,12
16088,AndreHolmes,OAK,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,8
16287,AndreHolmes,OAK,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,10
16359,AndreHolmes,OAK,1.0,3.0,1.0,33.0,0.0,0.0,0.0,0.0,4.3,4.3,2013.0,11
16453,AndreHolmes,OAK,1.0,5.0,2.0,32.0,0.0,0.0,0.0,0.0,5.2,5.2,2013.0,12
16504,AndreHolmes,OAK,1.0,11.0,7.0,136.0,0.0,0.0,0.0,0.0,20.6,20.6,2013.0,13
16638,AndreHolmes,OAK,1.0,7.0,3.0,63.0,0.0,0.0,0.0,0.0,9.3,9.3,2013.0,14
16717,AndreHolmes,OAK,1.0,7.0,4.0,58.0,1.0,0.0,0.0,0.0,15.8,15.8,2013.0,15
16823,AndreHolmes,OAK,1.0,8.0,5.0,71.0,0.0,0.0,0.0,0.0,12.1,12.1,2013.0,16
16956,AndreHolmes,OAK,1.0,8.0,3.0,38.0,0.0,0.0,0.0,0.0,6.8,6.8,2013.0,17
17134,AndreHolmes,OAK,1.0,7.0,5.0,45.0,0.0,0.0,0.0,0.0,9.5,9.5,2014.0,2
17280,AndreHolmes,OAK,1.0,2.0,1.0,29.0,0.0,0.0,0.0,0.0,3.9,3.9,2014.0,3
17306,AndreHolmes,OAK,1.0,12.0,5.0,74.0,1.0,0.0,0.0,0.0,18.4,18.4,2014.0,4
17497,AndreHolmes,OAK,1.0,8.0,4.0,121.0,2.0,0.0,0.0,0.0,28.1,28.1,2014.0,6
17656,AndreHolmes,OAK,1.0,5.0,3.0,34.0,0.0,0.0,0.0,0.0,6.4,6.4,2014.0,7
17713,AndreHolmes,OAK,1.0,7.0,5.0,69.0,1.0,0.0,0.0,0.0,17.9,17.9,2014.0,8
17853,AndreHolmes,OAK,1.0,5.0,2.0,28.0,0.0,0.0,0.0,0.0,4.8,4.8,2014.0,9
17991,AndreHolmes,OAK,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,10
18065,AndreHolmes,OAK,1.0,6.0,2.0,19.0,0.0,0.0,0.0,0.0,3.9,3.9,2014.0,11
18137,AndreHolmes,OAK,1.0,10.0,5.0,55.0,0.0,0.0,0.0,0.0,10.5,10.5,2014.0,12
