,Name,Team,Games,Targets,Rec,RecYards,RecTD,FFP,FFPPG,Season,Week
5142,JeffDugan,MIN,1.0,1.0,1.0,0.0,0.0,0.5,0.5,2007.0,12
5205,JeffDugan,MIN,1.0,2.0,2.0,29.0,0.0,4.3,4.3,2007.0,13
5328,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,14
5391,JeffDugan,MIN,1.0,3.0,2.0,4.0,0.0,1.4,1.4,2007.0,15
5497,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,16
5582,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,17
5978,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,5
6274,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,9
6350,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,10
6508,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,12
6585,JeffDugan,MIN,1.0,1.0,1.0,3.0,0.0,0.8,0.8,2008.0,13
6675,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.2,0.2,2008.0,14
6764,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.4,0.4,2008.0,15
6854,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,16
6926,JeffDugan,MIN,1.0,1.0,1.0,9.0,0.0,1.5,1.5,2008.0,17
7022,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.5,0.5,2009.0,1
7111,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,2
7192,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,3
7251,JeffDugan,MIN,1.0,2.0,2.0,26.0,0.0,3.8,3.8,2009.0,4
7343,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,5
7415,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,6
7490,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,7
7523,JeffDugan,MIN,1.0,1.0,1.0,2.0,1.0,6.7,6.7,2009.0,8
7651,JeffDugan,MIN,1.0,1.0,1.0,8.0,1.0,7.3,7.3,2009.0,10
7769,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,11
7861,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,12
7940,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,13
8028,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,14
8117,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,15
8172,JeffDugan,MIN,1.0,1.0,1.0,9.0,0.0,1.4,1.4,2009.0,16
8263,JeffDugan,MIN,1.0,1.0,1.0,7.0,0.0,1.2,1.2,2009.0,17
8345,JeffDugan,MIN,1.0,1.0,1.0,8.0,0.0,1.3,1.3,2010.0,1
8454,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,2
8527,JeffDugan,MIN,1.0,1.0,1.0,10.0,0.0,1.5,1.5,2010.0,3
8715,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,5
8792,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,6
8869,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,7
8942,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,8
9009,JeffDugan,MIN,1.0,2.0,1.0,3.0,0.0,0.8,0.8,2010.0,9
9079,JeffDugan,MIN,1.0,1.0,1.0,9.0,0.0,1.4,1.4,2010.0,10
9184,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,11
9257,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.2,0.2,2010.0,12
9361,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,13
9453,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,14
9542,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,15
9627,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,16
9720,JeffDugan,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,17
3191,JeffKing,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,4
3262,JeffKing,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,5
3330,JeffKing,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,6
3402,JeffKing,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,7
3634,JeffKing,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,10
3718,JeffKing,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,11
3807,JeffKing,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,12
3886,JeffKing,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,13
3978,JeffKing,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,14
4052,JeffKing,CAR,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2006.0,15
4085,JeffKing,CAR,1.0,1.0,1.0,1.0,1.0,6.6,6.6,2006.0,16
4218,JeffKing,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,17
4250,JeffKing,CAR,1.0,6.0,5.0,35.0,0.0,6.0,6.0,2007.0,1
4342,JeffKing,CAR,1.0,5.0,4.0,39.0,0.0,5.9,5.9,2007.0,2
4417,JeffKing,CAR,1.0,7.0,4.0,56.0,1.0,13.6,13.6,2007.0,3
4529,JeffKing,CAR,1.0,5.0,1.0,14.0,0.0,1.9,1.9,2007.0,4
4592,JeffKing,CAR,1.0,2.0,2.0,33.0,0.0,4.3,4.3,2007.0,5
4673,JeffKing,CAR,1.0,4.0,2.0,12.0,0.0,2.2,2.2,2007.0,6
4793,JeffKing,CAR,1.0,13.0,10.0,82.0,0.0,11.2,11.2,2007.0,8
4889,JeffKing,CAR,1.0,3.0,2.0,14.0,0.0,2.4,2.4,2007.0,9
4960,JeffKing,CAR,1.0,5.0,2.0,31.0,0.0,4.1,4.1,2007.0,10
5048,JeffKing,CAR,1.0,7.0,2.0,13.0,0.0,2.3,2.3,2007.0,11
5111,JeffKing,CAR,1.0,8.0,5.0,36.0,0.0,6.1,6.1,2007.0,12
5194,JeffKing,CAR,1.0,4.0,2.0,4.0,1.0,7.4,7.4,2007.0,13
5295,JeffKing,CAR,1.0,5.0,2.0,19.0,0.0,2.9,2.9,2007.0,14
5384,JeffKing,CAR,1.0,2.0,2.0,13.0,0.0,2.3,2.3,2007.0,15
5506,JeffKing,CAR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2007.0,16
5570,JeffKing,CAR,1.0,2.0,1.0,5.0,0.0,1.0,1.0,2007.0,17
5654,JeffKing,CAR,1.0,1.0,1.0,4.0,0.0,0.9,0.9,2008.0,1
5707,JeffKing,CAR,1.0,5.0,2.0,29.0,0.0,3.9,3.9,2008.0,2
5798,JeffKing,CAR,1.0,3.0,3.0,22.0,0.0,3.7,3.7,2008.0,3
5913,JeffKing,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,4
5950,JeffKing,CAR,1.0,2.0,2.0,17.0,0.0,2.7,2.7,2008.0,5
6043,JeffKing,CAR,1.0,2.0,1.0,3.0,0.0,0.8,0.8,2008.0,6
6114,JeffKing,CAR,1.0,1.0,1.0,6.0,0.0,1.1,1.1,2008.0,7
6168,JeffKing,CAR,1.0,3.0,3.0,41.0,0.0,5.6,5.6,2008.0,8
6333,JeffKing,CAR,1.0,3.0,1.0,9.0,0.0,1.4,1.4,2008.0,10
6375,JeffKing,CAR,1.0,4.0,2.0,19.0,1.0,8.9,8.9,2008.0,11
6485,JeffKing,CAR,1.0,3.0,2.0,10.0,0.0,2.0,2.0,2008.0,12
6574,JeffKing,CAR,1.0,2.0,1.0,9.0,0.0,1.4,1.4,2008.0,13
6689,JeffKing,CAR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2008.0,14
6740,JeffKing,CAR,1.0,2.0,1.0,15.0,0.0,2.0,2.0,2008.0,15
6833,JeffKing,CAR,1.0,1.0,1.0,11.0,0.0,1.6,1.6,2008.0,16
6956,JeffKing,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,17
7021,JeffKing,CAR,1.0,2.0,1.0,2.0,0.0,0.7,0.7,2009.0,1
7080,JeffKing,CAR,1.0,3.0,2.0,38.0,0.0,4.8,4.8,2009.0,2
7167,JeffKing,CAR,1.0,2.0,2.0,17.0,0.0,2.7,2.7,2009.0,3
7299,JeffKing,CAR,1.0,2.0,2.0,30.0,1.0,10.0,10.0,2009.0,5
7379,JeffKing,CAR,1.0,2.0,2.0,8.0,1.0,7.8,7.8,2009.0,6
7464,JeffKing,CAR,1.0,3.0,3.0,23.0,0.0,3.8,3.8,2009.0,7
7551,JeffKing,CAR,1.0,1.0,1.0,5.0,0.0,1.0,1.0,2009.0,8
7625,JeffKing,CAR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2009.0,9
7668,JeffKing,CAR,1.0,3.0,2.0,22.0,0.0,3.2,3.2,2009.0,10
7778,JeffKing,CAR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2009.0,11
7869,JeffKing,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,12
7909,JeffKing,CAR,1.0,3.0,3.0,17.0,0.0,3.2,3.2,2009.0,13
8001,JeffKing,CAR,1.0,2.0,2.0,16.0,0.0,2.6,2.6,2009.0,14
8085,JeffKing,CAR,1.0,4.0,3.0,17.0,0.0,3.2,3.2,2009.0,15
8153,JeffKing,CAR,1.0,1.0,1.0,2.0,1.0,6.7,6.7,2009.0,16
8267,JeffKing,CAR,1.0,3.0,1.0,3.0,0.0,0.8,0.8,2009.0,17
8377,JeffKing,CAR,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2010.0,1
8464,JeffKing,CAR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2010.0,2
8525,JeffKing,CAR,1.0,3.0,1.0,13.0,0.0,1.8,1.8,2010.0,3
8618,JeffKing,CAR,1.0,2.0,1.0,7.0,0.0,1.2,1.2,2010.0,4
8681,JeffKing,CAR,1.0,3.0,3.0,20.0,0.0,3.5,3.5,2010.0,5
8875,JeffKing,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,7
8913,JeffKing,CAR,1.0,2.0,2.0,22.0,0.0,3.2,3.2,2010.0,8
8994,JeffKing,CAR,1.0,5.0,3.0,17.0,0.0,3.2,3.2,2010.0,9
9085,JeffKing,CAR,1.0,3.0,1.0,4.0,0.0,0.9,0.9,2010.0,10
9164,JeffKing,CAR,1.0,2.0,2.0,4.0,0.0,1.4,1.4,2010.0,11
9273,JeffKing,CAR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2010.0,12
9350,JeffKing,CAR,1.0,2.0,1.0,2.0,0.0,0.7,0.7,2010.0,13
9459,JeffKing,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,14
9489,JeffKing,CAR,1.0,1.0,1.0,16.0,1.0,8.1,8.1,2010.0,15
9599,JeffKing,CAR,1.0,2.0,2.0,15.0,0.0,2.5,2.5,2010.0,16
9670,JeffKing,CAR,1.0,3.0,2.0,1.0,1.0,7.1,7.1,2010.0,17
9752,JeffKing,ARI,1.0,3.0,2.0,61.0,1.0,13.1,13.1,2011.0,1
9844,JeffKing,ARI,1.0,2.0,2.0,36.0,1.0,10.6,10.6,2011.0,2
9993,JeffKing,ARI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,3
10071,JeffKing,ARI,1.0,1.0,1.0,3.0,0.0,0.8,0.8,2011.0,4
10127,JeffKing,ARI,1.0,6.0,5.0,35.0,0.0,6.0,6.0,2011.0,5
10289,JeffKing,ARI,1.0,1.0,1.0,10.0,0.0,1.5,1.5,2011.0,7
10351,JeffKing,ARI,1.0,3.0,3.0,29.0,0.0,4.4,4.4,2011.0,8
10466,JeffKing,ARI,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2011.0,9
10506,JeffKing,ARI,1.0,5.0,4.0,26.0,0.0,4.6,4.6,2011.0,10
10627,JeffKing,ARI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,11
10681,JeffKing,ARI,1.0,3.0,2.0,17.0,0.0,2.7,2.7,2011.0,12
10807,JeffKing,ARI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,13
10858,JeffKing,ARI,1.0,4.0,3.0,16.0,0.0,3.1,3.1,2011.0,14
10956,JeffKing,ARI,1.0,1.0,1.0,24.0,0.0,2.9,2.9,2011.0,15
11031,JeffKing,ARI,1.0,1.0,1.0,2.0,1.0,6.7,6.7,2011.0,16
11140,JeffKing,ARI,1.0,2.0,2.0,12.0,0.0,2.2,2.2,2011.0,17
11233,JeffKing,ARI,1.0,3.0,2.0,8.0,0.0,1.8,1.8,2012.0,1
11355,JeffKing,ARI,1.0,2.0,1.0,15.0,0.0,2.0,2.0,2012.0,3
11408,JeffKing,ARI,1.0,2.0,2.0,22.0,0.0,3.2,3.2,2012.0,4
11470,JeffKing,ARI,1.0,1.0,1.0,4.0,0.0,0.9,0.9,2012.0,5
11515,JeffKing,ARI,1.0,4.0,2.0,10.0,0.0,2.0,2.0,2012.0,6
11599,JeffKing,ARI,1.0,3.0,3.0,43.0,0.0,5.8,5.8,2012.0,8
11684,JeffKing,ARI,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2012.0,9
11834,JeffKing,ARI,1.0,1.0,1.0,9.0,0.0,1.4,1.4,2012.0,12
12002,JeffKing,ARI,1.0,3.0,1.0,7.0,0.0,1.2,1.2,2012.0,15
12057,JeffKing,ARI,1.0,3.0,1.0,1.0,0.0,0.6,0.6,2012.0,16
12100,JeffKing,ARI,1.0,6.0,3.0,10.0,0.0,2.5,2.5,2012.0,17
76,JeffRobinson,DAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,1
101,JeffRobinson,DAL,1.0,1.0,1.0,1.0,1.0,6.6,6.6,2004.0,2
249,JeffRobinson,DAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,3
409,JeffRobinson,DAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,5
490,JeffRobinson,DAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,6
567,JeffRobinson,DAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,7
648,JeffRobinson,DAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,8
730,JeffRobinson,DAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,9
808,JeffRobinson,DAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,10
836,JeffRobinson,DAL,1.0,1.0,1.0,1.0,1.0,6.6,6.6,2004.0,11
990,JeffRobinson,DAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,12
1084,JeffRobinson,DAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,13
1175,JeffRobinson,DAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,14
1268,JeffRobinson,DAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,15
1357,JeffRobinson,DAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,16
1451,JeffRobinson,DAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,17
1632,JeffRobinson,STL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2005.0,2
1717,JeffRobinson,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,3
1800,JeffRobinson,STL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2005.0,4
1834,JeffRobinson,STL,1.0,1.0,1.0,28.0,0.0,3.3,3.3,2005.0,5
5430,JeffRobinson,SEA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,15
5516,JeffRobinson,SEA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,16
5600,JeffRobinson,SEA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,17
38,JerameTuman,PIT,1.0,2.0,1.0,6.0,0.0,1.1,1.1,2004.0,1
174,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,2
255,JerameTuman,PIT,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2004.0,3
335,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,4
415,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,5
423,JerameTuman,PIT,1.0,5.0,4.0,21.0,1.0,10.1,10.1,2004.0,6
653,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,8
736,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,9
816,JerameTuman,PIT,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2004.0,10
851,JerameTuman,PIT,1.0,3.0,1.0,26.0,0.0,3.1,3.1,2004.0,11
997,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,12
1091,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,13
1102,JerameTuman,PIT,1.0,1.0,1.0,10.0,1.0,7.5,7.5,2004.0,14
1274,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,15
1284,JerameTuman,PIT,1.0,4.0,2.0,26.0,1.0,9.6,9.6,2004.0,16
1454,JerameTuman,PIT,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2004.0,17
1486,JerameTuman,PIT,1.0,1.0,1.0,27.0,0.0,3.2,3.2,2005.0,1
1589,JerameTuman,PIT,1.0,1.0,1.0,4.0,0.0,0.9,0.9,2005.0,2
1723,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,3
1885,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,5
1965,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,6
2044,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,7
2125,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,8
2204,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,9
2367,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,11
2456,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,12
2488,JerameTuman,PIT,1.0,2.0,1.0,26.0,0.0,3.1,3.1,2005.0,13
2634,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,14
2717,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,15
2803,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,16
2889,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,17
3014,JerameTuman,PIT,1.0,1.0,1.0,10.0,0.0,1.5,1.5,2006.0,2
3126,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,3
3275,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,5
3341,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,6
3372,JerameTuman,PIT,1.0,1.0,1.0,21.0,0.0,2.6,2.6,2006.0,7
3462,JerameTuman,PIT,1.0,1.0,1.0,2.0,0.0,0.7,0.7,2006.0,8
3531,JerameTuman,PIT,1.0,1.0,1.0,7.0,0.0,1.2,1.2,2006.0,9
3650,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,10
3736,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,11
3821,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,12
3837,JerameTuman,PIT,1.0,1.0,1.0,2.0,1.0,6.7,6.7,2006.0,13
3935,JerameTuman,PIT,1.0,1.0,1.0,18.0,0.0,2.3,2.3,2006.0,14
4066,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,15
4152,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,16
4184,JerameTuman,PIT,1.0,1.0,1.0,13.0,0.0,1.8,1.8,2006.0,17
4320,JerameTuman,PIT,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2007.0,1
4411,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,2
4429,JerameTuman,PIT,1.0,1.0,1.0,9.0,1.0,7.4,7.4,2007.0,3
4569,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,4
4642,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,5
4860,JerameTuman,PIT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,8
6073,JerameTuman,ARI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,6
6169,JerameTuman,ARI,1.0,3.0,3.0,41.0,0.0,5.6,5.6,2008.0,8
6296,JerameTuman,ARI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,9
15,JeremyShockey,NYG,1.0,4.0,2.0,39.0,0.0,4.9,4.9,2004.0,1
106,JeremyShockey,NYG,1.0,7.0,5.0,36.0,0.0,6.1,6.1,2004.0,2
188,JeremyShockey,NYG,1.0,7.0,5.0,41.0,0.0,6.6,6.6,2004.0,3
260,JeremyShockey,NYG,1.0,6.0,5.0,74.0,1.0,15.9,15.9,2004.0,4
344,JeremyShockey,NYG,1.0,7.0,5.0,44.0,1.0,12.9,12.9,2004.0,5
520,JeremyShockey,NYG,1.0,4.0,2.0,25.0,0.0,3.5,3.5,2004.0,7
587,JeremyShockey,NYG,1.0,4.0,3.0,60.0,0.0,7.5,7.5,2004.0,8
663,JeremyShockey,NYG,1.0,11.0,6.0,64.0,1.0,15.4,15.4,2004.0,9
744,JeremyShockey,NYG,1.0,5.0,4.0,24.0,1.0,10.4,10.4,2004.0,10
824,JeremyShockey,NYG,1.0,11.0,5.0,45.0,1.0,13.0,13.0,2004.0,11
928,JeremyShockey,NYG,1.0,5.0,2.0,31.0,0.0,4.1,4.1,2004.0,12
1028,JeremyShockey,NYG,1.0,4.0,3.0,23.0,0.0,3.8,3.8,2004.0,13
1097,JeremyShockey,NYG,1.0,7.0,5.0,83.0,0.0,10.8,10.8,2004.0,14
1194,JeremyShockey,NYG,1.0,5.0,3.0,13.0,1.0,8.8,8.8,2004.0,15
1285,JeremyShockey,NYG,1.0,10.0,6.0,64.0,0.0,9.4,9.4,2004.0,16
1466,JeremyShockey,NYG,1.0,2.0,2.0,29.0,1.0,9.9,9.9,2005.0,1
1555,JeremyShockey,NYG,1.0,6.0,5.0,64.0,0.0,8.9,8.9,2005.0,2
1646,JeremyShockey,NYG,1.0,9.0,6.0,101.0,0.0,13.1,13.1,2005.0,3
1730,JeremyShockey,NYG,1.0,10.0,4.0,57.0,1.0,13.7,13.7,2005.0,4
1888,JeremyShockey,NYG,1.0,10.0,5.0,129.0,1.0,21.4,21.4,2005.0,6
1981,JeremyShockey,NYG,1.0,7.0,3.0,44.0,0.0,5.9,5.9,2005.0,7
2054,JeremyShockey,NYG,1.0,6.0,3.0,29.0,1.0,10.4,10.4,2005.0,8
2132,JeremyShockey,NYG,1.0,8.0,4.0,77.0,1.0,15.7,15.7,2005.0,9
2214,JeremyShockey,NYG,1.0,9.0,5.0,55.0,0.0,8.0,8.0,2005.0,10
2296,JeremyShockey,NYG,1.0,2.0,1.0,1.0,1.0,6.6,6.6,2005.0,11
2374,JeremyShockey,NYG,1.0,15.0,10.0,127.0,1.0,23.7,23.7,2005.0,12
2489,JeremyShockey,NYG,1.0,6.0,2.0,20.0,0.0,3.0,3.0,2005.0,13
2554,JeremyShockey,NYG,1.0,19.0,10.0,107.0,0.0,15.7,15.7,2005.0,14
2651,JeremyShockey,NYG,1.0,8.0,3.0,33.0,0.0,4.8,4.8,2005.0,15
2747,JeremyShockey,NYG,1.0,5.0,2.0,18.0,0.0,2.8,2.8,2005.0,16
2894,JeremyShockey,NYG,1.0,7.0,5.0,59.0,1.0,14.4,14.4,2006.0,1
3006,JeremyShockey,NYG,1.0,3.0,2.0,17.0,0.0,2.7,2.7,2006.0,2
3066,JeremyShockey,NYG,1.0,6.0,4.0,58.0,0.0,7.8,7.8,2006.0,3
3236,JeremyShockey,NYG,1.0,4.0,1.0,13.0,0.0,1.8,1.8,2006.0,5
3279,JeremyShockey,NYG,1.0,6.0,6.0,55.0,2.0,20.5,20.5,2006.0,6
3355,JeremyShockey,NYG,1.0,5.0,2.0,23.0,1.0,9.3,9.3,2006.0,7
3438,JeremyShockey,NYG,1.0,10.0,3.0,15.0,0.0,3.0,3.0,2006.0,8
3494,JeremyShockey,NYG,1.0,10.0,8.0,66.0,1.0,16.6,16.6,2006.0,9
3601,JeremyShockey,NYG,1.0,2.0,1.0,15.0,0.0,2.0,2.0,2006.0,10
3660,JeremyShockey,NYG,1.0,13.0,7.0,82.0,0.0,11.7,11.7,2006.0,11
3755,JeremyShockey,NYG,1.0,7.0,5.0,39.0,0.0,6.4,6.4,2006.0,12
3827,JeremyShockey,NYG,1.0,9.0,6.0,65.0,1.0,15.5,15.5,2006.0,13
3911,JeremyShockey,NYG,1.0,12.0,6.0,49.0,1.0,13.9,13.9,2006.0,14
3995,JeremyShockey,NYG,1.0,14.0,8.0,70.0,0.0,11.0,11.0,2006.0,15
4119,JeremyShockey,NYG,1.0,7.0,2.0,-3.0,0.0,0.7,0.7,2006.0,16
4248,JeremyShockey,NYG,1.0,7.0,5.0,41.0,0.0,6.6,6.6,2007.0,1
4335,JeremyShockey,NYG,1.0,11.0,5.0,60.0,0.0,8.5,8.5,2007.0,2
4420,JeremyShockey,NYG,1.0,10.0,5.0,79.0,0.0,10.4,10.4,2007.0,3
4526,JeremyShockey,NYG,1.0,3.0,1.0,17.0,0.0,2.2,2.2,2007.0,4
4585,JeremyShockey,NYG,1.0,5.0,2.0,33.0,1.0,10.3,10.3,2007.0,5
4654,JeremyShockey,NYG,1.0,5.0,5.0,63.0,0.0,8.8,8.8,2007.0,6
4721,JeremyShockey,NYG,1.0,6.0,5.0,39.0,1.0,12.4,12.4,2007.0,7
4804,JeremyShockey,NYG,1.0,4.0,3.0,26.0,0.0,4.7,4.7,2007.0,8
4937,JeremyShockey,NYG,1.0,14.0,12.0,129.0,1.0,24.9,24.9,2007.0,10
5032,JeremyShockey,NYG,1.0,6.0,5.0,41.0,0.0,6.6,6.6,2007.0,11
5109,JeremyShockey,NYG,1.0,10.0,4.0,44.0,0.0,6.4,6.4,2007.0,12
5209,JeremyShockey,NYG,1.0,4.0,2.0,25.0,0.0,3.5,3.5,2007.0,13
5311,JeremyShockey,NYG,1.0,6.0,1.0,4.0,0.0,0.9,0.9,2007.0,14
